ess8_id,cntry,ess8_reg,nuts1,nuts2,nuts3,lrscale,rlgdgr,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,
IE000000028,IE,IE011,IE0,IE01,IE011,88,5,3,2,4,4,3,3,5,2,4,4,3,3,5,4,3,3,4,4,5,4,6,
IE000000029,IE,IE011,IE0,IE01,IE011,7,6,3,3,3,6,5,5,6,4,4,5,3,5,3,2,5,3,5,4,2,4,4,
IE000000030,IE,IE011,IE0,IE01,IE011,2,5,3,4,3,3,4,2,4,4,3,6,5,4,4,3,5,3,4,5,4,4,5,
IE000000032,IE,IE011,IE0,IE01,IE011,6,4,2,5,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,2,5,2,2,
IE000000034,IE,IE011,IE0,IE01,IE011,88,2,1,5,1,1,1,1,2,3,1,1,1,1,1,2,1,2,1,1,2,1,1,
IE000000036,IE,IE011,IE0,IE01,IE011,9,10,2,5,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,
IE000000038,IE,IE011,IE0,IE01,IE011,6,5,2,5,2,2,2,3,2,2,2,2,2,2,3,2,4,2,3,2,3,3,3,
IE000000040,IE,IE011,IE0,IE01,IE011,5,6,2,2,2,5,5,3,2,2,4,5,2,2,5,2,5,2,5,2,2,2,5,
IE000000041,IE,IE011,IE0,IE01,IE011,8,2,3,4,5,3,5,3,3,3,3,3,4,3,3,4,5,3,4,3,5,3,5,
IE000000042,IE,IE011,IE0,IE01,IE011,2,7,3,4,3,3,4,2,3,4,3,3,4,4,3,3,3,3,3,4,3,3,3,
IE000000043,IE,IE011,IE0,IE01,IE011,0,8,3,4,3,3,4,2,3,5,2,5,3,3,4,5,4,3,4,3,5,3,3,
IE000000044,IE,IE011,IE0,IE01,IE011,3,6,7,4,6,3,2,1,2,4,3,2,3,3,3,4,5,4,5,5,3,3,6,
IE000000045,IE,IE011,IE0,IE01,IE011,8,6,3,4,5,3,4,6,5,5,3,4,5,5,3,6,3,3,4,5,2,4,6,
IE000000046,IE,IE011,IE0,IE01,IE011,8,5,3,4,3,5,3,4,3,5,3,5,3,4,5,6,2,1,4,3,5,2,3,
IE000000047,IE,IE011,IE0,IE01,IE011,7,7,4,3,4,3,4,2,5,4,4,3,4,3,4,4,3,4,4,2,4,5,6,
IE000000048,IE,IE011,IE0,IE01,IE011,5,7,2,4,5,3,5,6,1,4,3,3,3,5,6,3,3,4,5,3,3,5,4,
IE000000049,IE,IE011,IE0,IE01,IE011,8,6,3,4,3,3,4,3,4,3,3,2,4,5,3,4,2,4,2,4,5,3,2,
IE000000050,IE,IE011,IE0,IE01,IE011,88,8,3,2,2,5,4,3,5,3,3,3,5,5,5,5,3,6,3,5,3,6,4,
IE000000052,IE,IE011,IE0,IE01,IE011,6,7,2,4,2,2,2,5,5,2,2,2,2,2,5,2,5,2,2,2,2,2,3,
IE000000053,IE,IE011,IE0,IE01,IE011,5,7,1,2,2,2,2,2,5,2,2,2,2,2,2,2,4,2,5,2,2,2,2,
IE000000054,IE,IE011,IE0,IE01,IE011,5,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
IE000000055,IE,IE011,IE0,IE01,IE011,5,5,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2,2,
IE000000057,IE,IE011,IE0,IE01,IE011,5,7,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,2,2,2,2,
IE000000059,IE,IE011,IE0,IE01,IE011,6,7,2,4,2,2,2,2,5,2,2,2,2,2,4,2,2,2,5,2,2,2,2,
IE000000060,IE,IE011,IE0,IE01,IE011,6,7,2,5,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
IE000000061,IE,IE011,IE0,IE01,IE011,5,5,2,5,2,2,2,3,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,
IE000000062,IE,IE011,IE0,IE01,IE011,2,2,2,3,2,2,2,2,5,2,2,2,2,2,2,2,2,2,4,2,2,2,2,
IE000000063,IE,IE011,IE0,IE01,IE011,6,5,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
IE000000065,IE,IE011,IE0,IE01,IE011,5,6,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
IE000000067,IE,IE011,IE0,IE01,IE011,6,7,2,5,2,2,2,2,5,2,2,1,2,2,2,3,2,2,2,2,2,2,2,
IE000000069,IE,IE011,IE0,IE01,IE011,5,8,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,3,2,2,2,2,2,
IE000000070,IE,IE011,IE0,IE01,IE011,4,7,2,4,2,2,2,2,5,2,2,2,2,2,2,2,3,2,5,2,2,2,2,
IE000000072,IE,IE011,IE0,IE01,IE011,5,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,3,2,
IE000000074,IE,IE011,IE0,IE01,IE011,5,5,2,5,2,2,2,2,2,2,2,1,1,2,1,2,3,2,1,1,2,5,2,
IE000000075,IE,IE011,IE0,IE01,IE011,2,2,2,3,2,2,2,2,5,2,1,2,2,2,2,3,2,2,2,2,2,2,2,
IE000000076,IE,IE011,IE0,IE01,IE011,5,8,2,3,2,3,2,3,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,
IE000000081,IE,IE011,IE0,IE01,IE011,5,2,2,3,4,3,2,4,5,3,4,3,4,3,2,4,3,2,3,2,3,4,3,
IE000000082,IE,IE011,IE0,IE01,IE011,4,4,3,4,3,3,4,3,4,5,2,4,2,3,4,3,4,2,4,3,2,4,3,
IE000000083,IE,IE011,IE0,IE01,IE011,5,5,3,3,3,5,4,3,5,3,4,4,4,4,5,3,2,4,4,5,4,5,4,
IE000000084,IE,IE011,IE0,IE01,IE011,5,5,6,3,2,4,5,2,3,2,6,6,2,3,2,3,4,3,4,4,4,3,4,
IE000000085,IE,IE011,IE0,IE01,IE011,88,10,4,5,3,5,3,3,5,5,3,6,4,6,5,5,6,3,5,2,4,4,5,
IE000000086,IE,IE011,IE0,IE01,IE011,88,7,1,6,2,3,4,4,4,3,4,3,5,4,5,3,4,5,3,5,3,4,4,
IE000000087,IE,IE011,IE0,IE01,IE011,3,5,2,4,5,5,3,6,4,5,2,4,1,5,4,5,4,3,4,5,5,3,3,
IE000000088,IE,IE011,IE0,IE01,IE011,5,6,3,4,3,4,3,2,4,3,2,4,3,4,3,5,3,3,4,3,3,3,4,
IE000000089,IE,IE011,IE0,IE01,IE011,5,2,2,4,6,3,3,4,2,6,4,3,5,4,4,4,3,5,2,3,4,6,4,
IE000000090,IE,IE011,IE0,IE01,IE011,5,3,3,3,3,4,3,4,3,3,4,1,3,2,3,3,4,5,3,3,4,2,3,
IE000000091,IE,IE011,IE0,IE01,IE011,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,
IE000000092,IE,IE011,IE0,IE01,IE011,8,8,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,
IE000000093,IE,IE011,IE0,IE01,IE011,5,8,2,4,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
IE000000094,IE,IE011,IE0,IE01,IE011,5,8,2,2,2,2,2,2,4,2,2,2,2,2,5,2,2,2,2,2,2,2,2,
IE000000095,IE,IE011,IE0,IE01,IE011,5,6,2,2,1,1,2,2,4,2,2,2,2,2,2,2,5,2,2,2,2,2,2,
IE000000096,IE,IE011,IE0,IE01,IE011,6,8,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,
IE000000097,IE,IE011,IE0,IE01,IE011,7,7,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
IE000000099,IE,IE011,IE0,IE01,IE011,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,
IE000000101,IE,IE011,IE0,IE01,IE011,9,8,4,2,4,5,4,5,4,4,3,5,3,4,4,5,3,4,3,4,4,3,6,
IE000000102,IE,IE011,IE0,IE01,IE011,7,6,2,4,4,3,4,4,3,3,5,3,4,5,4,5,3,4,3,5,3,3,4,
IE000000103,IE,IE011,IE0,IE01,IE011,7,7,2,4,3,2,5,4,4,3,3,3,3,4,3,2,5,4,2,4,3,2,5,
IE000000104,IE,IE011,IE0,IE01,IE011,77,6,7,7,3,3,2,3,7,7,4,7,7,7,4,1,4,7,7,4,3,2,4,
IE000000105,IE,IE011,IE0,IE01,IE011,0,3,2,4,1,2,3,4,3,2,2,3,4,1,2,4,3,2,3,1,1,1,2,
IE000000106,IE,IE011,IE0,IE01,IE011,88,5,3,2,6,5,3,4,3,4,5,4,3,3,3,4,4,6,1,1,4,3,3,
IE000000107,IE,IE011,IE0,IE01,IE011,7,5,3,3,3,6,3,4,3,4,4,5,2,4,5,4,4,3,3,4,4,3,5,
IE000000108,IE,IE011,IE0,IE01,IE011,4,9,3,4,3,3,1,3,8,4,3,3,3,3,3,1,3,2,3,1,1,1,1,
IE000000109,IE,IE011,IE0,IE01,IE011,77,6,4,2,5,4,3,4,3,4,4,3,6,3,6,3,2,3,3,2,4,3,6,
IE000000110,IE,IE011,IE0,IE01,IE011,8,7,6,5,6,6,5,3,5,5,5,4,6,4,6,6,4,6,2,4,3,5,3,
IE000000111,IE,IE011,IE0,IE01,IE011,8,5,5,3,3,2,4,3,3,5,3,3,4,4,4,5,2,4,4,3,3,3,4,
IE000000112,IE,IE011,IE0,IE01,IE011,4,5,1,5,3,4,3,3,5,5,4,4,3,5,2,4,3,2,4,3,4,3,5,
IE000000113,IE,IE011,IE0,IE01,IE011,6,7,3,4,5,3,4,5,3,3,4,3,5,1,4,5,3,4,3,4,3,6,5,
IE000000114,IE,IE011,IE0,IE01,IE011,88,5,3,5,4,3,5,6,4,6,2,5,4,5,4,3,4,6,3,5,4,3,6,
IE000000115,IE,IE011,IE0,IE01,IE011,7,7,4,3,3,3,5,3,3,3,5,5,3,6,3,3,4,5,5,4,3,3,2,
IE000000116,IE,IE011,IE0,IE01,IE011,5,8,3,4,3,4,3,4,3,2,4,5,4,5,2,3,3,5,5,3,5,6,3,
IE000000117,IE,IE011,IE0,IE01,IE011,88,5,4,3,3,5,3,3,6,3,3,5,3,5,4,3,5,3,3,5,3,7,3,
IE000000118,IE,IE011,IE0,IE01,IE011,4,1,4,3,5,5,4,3,4,5,4,5,4,2,6,3,3,5,4,4,4,4,3,
IE000000119,IE,IE011,IE0,IE01,IE011,10,7,3,4,5,3,4,2,3,1,6,6,2,4,5,4,3,3,5,3,4,6,4,
IE000000120,IE,IE011,IE0,IE01,IE011,9,6,3,4,4,4,6,6,2,3,5,5,3,5,4,3,5,3,3,6,5,6,6,
IE000000122,IE,IE011,IE0,IE01,IE011,5,7,1,3,1,1,2,1,2,2,2,1,2,1,1,2,3,3,3,1,2,2,3,
IE000000123,IE,IE011,IE0,IE01,IE011,6,5,1,2,2,3,2,2,2,2,2,2,2,2,4,2,4,2,4,2,2,2,2,
IE000000125,IE,IE011,IE0,IE01,IE011,5,7,2,4,2,2,2,2,5,2,2,1,1,2,2,2,1,2,2,2,2,2,2,
IE000000126,IE,IE011,IE0,IE01,IE011,4,2,2,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
IE000000127,IE,IE011,IE0,IE01,IE011,88,8,2,5,2,5,2,4,5,4,2,5,4,2,5,1,5,3,5,2,2,2,4,
IE000000128,IE,IE011,IE0,IE01,IE011,1,0,1,6,1,6,1,3,6,1,1,5,1,1,6,2,5,6,6,1,1,6,6,
IE000000131,IE,IE011,IE0,IE01,IE011,5,0,3,5,5,2,4,3,5,3,3,4,2,3,5,4,3,5,2,3,3,4,4,
IE000000132,IE,IE011,IE0,IE01,IE011,9,8,3,2,4,3,5,5,4,5,4,5,3,2,6,5,1,4,3,4,5,4,3,
IE000000133,IE,IE011,IE0,IE01,IE011,3,7,3,5,2,3,1,4,2,2,2,5,1,2,5,2,5,2,2,2,2,3,4,
IE000000134,IE,IE011,IE0,IE01,IE011,88,6,4,3,2,5,5,4,3,5,3,4,4,3,4,4,5,5,3,5,4,3,3,
IE000000135,IE,IE011,IE0,IE01,IE011,88,4,7,5,4,6,4,6,4,5,6,4,4,3,5,4,4,3,4,6,3,5,3,
IE000000136,IE,IE011,IE0,IE01,IE011,88,2,3,3,5,5,3,4,5,4,5,4,5,4,4,3,5,3,4,4,3,4,3,
IE000000137,IE,IE011,IE0,IE01,IE011,88,2,3,3,3,4,5,4,5,6,3,5,3,2,5,3,6,2,4,4,3,6,5,
IE000000138,IE,IE011,IE0,IE01,IE011,7,6,3,4,3,4,3,3,4,5,2,3,3,3,5,3,4,3,4,3,3,3,3,
IE000000139,IE,IE011,IE0,IE01,IE011,10,5,4,3,3,4,3,5,4,4,3,4,3,4,3,5,1,3,4,2,4,3,3,
IE000000140,IE,IE011,IE0,IE01,IE011,5,10,3,6,5,3,4,6,4,3,4,3,5,3,5,6,5,3,4,4,2,5,5,
IE000000141,IE,IE011,IE0,IE01,IE011,3,6,1,6,1,5,5,1,6,2,6,5,1,1,6,6,4,6,5,1,2,2,5,
IE000000142,IE,IE011,IE0,IE01,IE011,88,8,3,5,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
IE000000143,IE,IE011,IE0,IE01,IE011,6,10,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
IE000000145,IE,IE011,IE0,IE01,IE011,88,8,3,3,2,4,3,5,4,4,3,4,3,3,5,2,5,2,3,2,3,4,4,
IE000000146,IE,IE011,IE0,IE01,IE011,88,7,2,5,1,2,2,3,5,2,3,1,2,2,4,2,2,1,2,1,2,2,1,
IE000000147,IE,IE011,IE0,IE01,IE011,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,
IE000000149,IE,IE011,IE0,IE01,IE011,6,5,2,6,2,3,2,2,5,1,2,4,2,1,4,4,4,5,4,2,1,3,4,
IE000000150,IE,IE011,IE0,IE01,IE011,7,5,2,5,2,2,2,2,5,2,2,5,2,2,2,2,5,2,2,2,2,2,2,
IE000000151,IE,IE011,IE0,IE01,IE011,0,5,1,5,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,
IE000000152,IE,IE011,IE0,IE01,IE011,5,5,2,5,2,2,2,2,5,2,2,3,2,3,2,2,3,2,5,5,2,3,2,
IE000000153,IE,IE011,IE0,IE01,IE011,7,6,2,3,1,1,2,3,4,4,1,2,1,1,1,2,2,1,2,2,4,1,2,
IE000000154,IE,IE011,IE0,IE01,IE011,5,6,2,4,2,2,4,2,5,2,4,4,1,3,2,5,4,3,4,3,4,3,4,
IE000000155,IE,IE011,IE0,IE01,IE011,5,8,2,3,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,
IE000000156,IE,IE011,IE0,IE01,IE011,88,5,3,4,4,3,2,2,4,3,3,4,4,4,3,3,4,2,3,2,5,4,3,
IE000000157,IE,IE011,IE0,IE01,IE011,88,8,4,1,3,2,3,2,5,3,3,1,1,2,2,3,1,4,3,2,3,3,1,
IE000000159,IE,IE011,IE0,IE01,IE011,5,2,1,5,1,5,2,5,2,1,2,5,1,2,5,5,6,3,2,2,1,3,3,
IE000000160,IE,IE011,IE0,IE01,IE011,88,4,2,5,2,2,2,5,2,2,2,5,2,2,3,2,5,2,5,1,3,1,2,
IE000000162,IE,IE011,IE0,IE01,IE011,88,7,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,
IE000000164,IE,IE011,IE0,IE01,IE011,1,5,2,5,2,3,3,4,5,2,5,5,1,2,2,2,2,5,4,3,1,3,5,
IE000000166,IE,IE011,IE0,IE01,IE011,3,0,3,5,4,2,2,5,3,2,1,2,3,3,5,5,6,2,3,1,2,3,2,
IE000000167,IE,IE011,IE0,IE01,IE011,88,10,2,2,2,2,2,2,4,2,2,3,3,2,1,2,4,2,4,2,2,2,4,
IE000000171,IE,IE011,IE0,IE01,IE011,88,6,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,
IE000000172,IE,IE011,IE0,IE01,IE011,8,3,3,4,4,4,5,6,6,4,5,6,6,4,6,3,4,5,5,4,6,3,4,
IE000000173,IE,IE011,IE0,IE01,IE011,2,6,4,6,5,4,5,5,5,5,3,5,4,3,5,3,4,3,3,3,3,3,6,
IE000000174,IE,IE011,IE0,IE01,IE011,88,0,3,4,3,5,3,4,4,3,5,5,3,4,5,4,5,5,3,4,5,3,6,
IE000000175,IE,IE011,IE0,IE01,IE011,8,0,3,3,4,3,4,4,4,3,4,3,3,4,5,3,4,2,5,6,3,4,4,
IE000000176,IE,IE011,IE0,IE01,IE011,6,2,4,3,4,4,3,4,3,4,3,4,3,3,4,3,5,3,4,3,2,3,4,
IE000000177,IE,IE011,IE0,IE01,IE011,88,2,4,5,4,3,5,3,3,3,3,3,4,5,3,6,4,4,6,3,6,6,6,
IE000000178,IE,IE011,IE0,IE01,IE011,5,2,3,4,4,3,4,3,4,3,3,3,4,3,5,3,4,4,4,3,3,5,4,
IE000000179,IE,IE011,IE0,IE01,IE011,88,6,4,3,2,4,3,3,5,3,4,3,5,3,4,5,4,3,4,3,4,3,4,
IE000000180,IE,IE011,IE0,IE01,IE011,5,10,3,3,4,4,5,6,4,4,3,3,2,4,5,3,5,4,5,6,4,4,6,
IE000000182,IE,IE011,IE0,IE01,IE011,5,9,1,5,1,3,1,1,2,2,1,2,1,1,1,2,2,2,3,2,2,2,1,
IE000000183,IE,IE011,IE0,IE01,IE011,9,7,1,3,1,3,1,1,1,3,3,3,1,1,1,1,3,1,3,1,1,1,3,
IE000000184,IE,IE011,IE0,IE01,IE011,4,0,3,5,1,4,1,4,3,1,1,3,2,1,3,1,4,1,4,1,1,3,2,
IE000000187,IE,IE011,IE0,IE01,IE011,88,7,2,4,2,3,3,2,3,3,4,2,1,1,3,3,2,5,2,2,2,1,2,
IE000000189,IE,IE011,IE0,IE01,IE011,4,3,1,5,1,3,1,1,4,1,2,4,1,2,3,2,4,4,4,2,1,4,1,
IE000000191,IE,IE011,IE0,IE01,IE011,5,5,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,
IE000000192,IE,IE011,IE0,IE01,IE011,5,3,1,3,2,2,2,2,2,2,1,3,1,2,2,2,3,2,2,2,1,2,3,
IE000000193,IE,IE011,IE0,IE01,IE011,5,6,5,6,1,3,2,4,2,2,2,4,4,3,5,5,5,2,2,2,2,1,4,
IE000000195,IE,IE011,IE0,IE01,IE011,9,2,1,1,5,2,1,1,1,1,2,4,2,2,2,2,2,2,2,1,1,1,3,
IE000000196,IE,IE011,IE0,IE01,IE011,5,5,1,3,1,2,2,5,5,5,2,4,2,2,4,2,4,2,2,1,2,1,1,
IE000000197,IE,IE011,IE0,IE01,IE011,5,1,4,6,1,5,2,1,2,3,1,1,2,2,2,2,2,2,1,1,2,1,2,
IE000000198,IE,IE011,IE0,IE01,IE011,6,5,2,5,4,5,3,2,2,2,5,1,1,2,2,2,1,2,1,2,2,2,2,
IE000000199,IE,IE011,IE0,IE01,IE011,4,2,3,2,3,3,3,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,
IE000000200,IE,IE011,IE0,IE01,IE011,8,7,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,2,3,
IE000000201,IE,IE011,IE0,IE01,IE011,5,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,
IE000000204,IE,IE011,IE0,IE01,IE011,8,6,2,5,1,1,1,5,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,
IE000000206,IE,IE011,IE0,IE01,IE011,5,0,1,3,1,2,1,1,2,2,1,2,1,1,1,1,4,2,3,1,2,3,1,
IE000000211,IE,IE011,IE0,IE01,IE011,88,0,1,5,1,2,1,1,2,2,2,4,1,2,4,2,4,5,5,2,1,4,1,
IE000000212,IE,IE011,IE0,IE01,IE011,88,0,1,5,1,5,1,5,2,2,2,3,1,2,2,2,5,2,2,2,1,4,1,
IE000000213,IE,IE011,IE0,IE01,IE011,5,0,1,4,2,2,2,1,5,2,3,3,1,1,1,1,3,3,3,1,2,3,2,
IE000000214,IE,IE011,IE0,IE01,IE011,5,3,4,4,2,2,2,3,3,3,2,3,2,2,2,3,3,3,3,2,2,5,3,
IE000000217,IE,IE011,IE0,IE01,IE011,88,7,2,5,3,2,1,4,2,3,2,5,1,1,2,1,5,2,2,2,2,1,1,
IE000000220,IE,IE011,IE0,IE01,IE011,88,7,1,5,1,2,1,1,2,2,2,4,1,1,2,2,4,2,2,2,2,2,1,
IE000000221,IE,IE011,IE0,IE01,IE011,10,7,1,6,1,1,1,1,5,1,1,1,1,1,3,1,3,1,3,1,5,3,1,
IE000000222,IE,IE011,IE0,IE01,IE011,8,8,1,6,1,2,1,1,6,1,1,1,1,1,6,1,6,2,6,1,5,3,1,
IE000000223,IE,IE011,IE0,IE01,IE011,10,6,1,6,1,6,1,1,6,1,1,6,1,1,3,1,6,5,6,1,1,3,1,
IE000000226,IE,IE011,IE0,IE01,IE011,0,10,1,1,1,5,1,1,3,2,1,1,1,1,6,1,6,5,5,1,1,1,1,
IE000000227,IE,IE011,IE0,IE01,IE011,10,10,1,6,1,6,1,3,1,1,1,6,1,1,6,1,6,1,4,3,1,1,3,
IE000000228,IE,IE011,IE0,IE01,IE011,10,6,3,6,1,6,1,6,6,1,5,2,1,1,5,1,6,6,3,1,1,1,4,
IE000000229,IE,IE011,IE0,IE01,IE011,8,6,1,6,1,3,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,
IE000000230,IE,IE011,IE0,IE01,IE011,10,0,2,6,1,3,6,6,2,1,6,6,1,1,6,6,1,1,6,1,1,6,6,
IE000000231,IE,IE011,IE0,IE01,IE011,10,5,1,3,4,2,3,6,6,5,1,1,1,1,6,1,6,2,1,1,1,1,1,
IE000000232,IE,IE011,IE0,IE01,IE011,10,7,2,6,1,6,1,1,1,1,1,5,1,1,6,1,6,1,5,1,1,1,3,
IE000000233,IE,IE011,IE0,IE01,IE011,5,5,1,6,1,5,1,3,6,1,2,4,1,1,6,1,6,6,5,1,3,4,2,
IE000000234,IE,IE011,IE0,IE01,IE011,10,8,1,6,1,6,1,3,6,3,1,1,1,1,2,1,5,1,8,1,1,1,1,
IE000000235,IE,IE011,IE0,IE01,IE011,5,7,3,4,1,3,1,3,4,3,3,4,3,3,3,1,3,1,3,1,3,3,3,
IE000000236,IE,IE011,IE0,IE01,IE011,4,3,1,6,1,3,1,3,3,1,3,6,1,3,3,1,6,1,4,1,1,4,3,
IE000000237,IE,IE011,IE0,IE01,IE011,10,3,2,1,1,2,3,1,4,3,2,1,1,1,2,1,1,5,4,1,1,1,1,
IE000000238,IE,IE011,IE0,IE01,IE011,7,5,1,6,1,6,1,1,1,1,6,6,5,1,6,1,6,4,4,1,1,1,1,
IE000000239,IE,IE011,IE0,IE01,IE011,5,8,1,2,1,6,1,2,6,1,1,3,1,1,4,1,6,3,6,1,1,6,1,
IE000000241,IE,IE011,IE0,IE01,IE011,0,10,1,6,1,1,1,4,6,1,1,3,1,1,3,1,6,6,1,1,2,3,4,
IE000000242,IE,IE011,IE0,IE01,IE011,0,0,1,6,2,3,1,1,4,1,1,1,1,1,2,1,1,6,3,2,1,6,1,
IE000000243,IE,IE011,IE0,IE01,IE011,0,7,2,5,1,3,1,2,3,1,2,5,1,3,2,2,6,1,2,2,1,2,2,
IE000000245,IE,IE011,IE0,IE01,IE011,0,5,1,6,1,1,1,1,6,1,1,1,1,1,1,1,3,1,1,1,6,1,1,
IE000000246,IE,IE011,IE0,IE01,IE011,4,2,6,6,2,6,6,1,6,1,3,2,1,1,6,3,1,6,6,1,1,6,1,
IE000000247,IE,IE011,IE0,IE01,IE011,4,2,2,6,1,3,1,3,6,1,3,3,1,1,1,3,3,3,3,1,3,5,1,
IE000000248,IE,IE011,IE0,IE01,IE011,0,4,3,6,1,1,1,1,1,1,1,6,4,1,1,1,2,1,3,1,3,3,1,
IE000000250,IE,IE011,IE0,IE01,IE011,8,8,2,6,1,6,1,5,6,1,1,4,1,1,5,1,6,1,5,1,1,1,5,
IE000000251,IE,IE011,IE0,IE01,IE011,5,0,4,4,1,6,4,1,6,1,1,1,1,1,1,1,1,5,5,1,1,1,6,
IE000000252,IE,IE011,IE0,IE01,IE011,88,5,1,6,1,6,1,1,3,1,1,1,1,1,6,1,1,5,6,1,1,3,1,
IE000000253,IE,IE011,IE0,IE01,IE011,10,2,2,2,2,2,2,1,3,3,3,1,2,2,1,3,1,3,2,2,4,6,1,
IE000000254,IE,IE011,IE0,IE01,IE011,4,0,2,6,1,3,3,5,3,1,1,3,1,1,3,3,6,6,6,1,3,3,3,
IE000000255,IE,IE011,IE0,IE01,IE011,0,5,1,1,1,2,1,1,1,1,1,1,1,1,6,1,6,1,6,1,6,1,1,
IE000000257,IE,IE011,IE0,IE01,IE011,10,10,1,1,1,1,1,1,3,2,1,1,1,1,3,1,3,1,6,1,1,3,1,
IE000000258,IE,IE011,IE0,IE01,IE011,0,5,1,1,1,1,1,1,3,1,1,3,2,1,1,1,1,1,3,1,1,1,1,
IE000000260,IE,IE011,IE0,IE01,IE011,10,7,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,6,1,1,4,1,
IE000000261,IE,IE011,IE0,IE01,IE011,10,10,6,6,1,6,1,6,5,1,1,6,3,1,6,1,6,4,1,1,2,1,6,
IE000000262,IE,IE011,IE0,IE01,IE011,5,10,1,2,1,5,5,1,6,1,1,1,1,1,6,1,1,2,3,1,1,1,1,
IE000000263,IE,IE011,IE0,IE01,IE011,10,10,1,6,2,1,1,1,1,1,1,6,1,1,1,1,4,1,6,1,1,1,4,
IE000000264,IE,IE011,IE0,IE01,IE011,5,0,1,3,1,1,1,2,5,3,3,1,1,2,1,1,2,5,6,2,3,3,1,
IE000000265,IE,IE011,IE0,IE01,IE011,0,8,3,5,1,1,1,6,4,1,4,6,1,1,3,1,6,3,1,1,1,1,4,
IE000000266,IE,IE011,IE0,IE01,IE011,10,10,1,3,1,3,1,1,5,1,1,6,2,1,4,1,6,2,1,1,1,1,5,
IE000000268,IE,IE011,IE0,IE01,IE011,6,7,3,5,1,6,1,3,3,1,1,6,1,1,1,1,6,1,4,1,1,2,3,
IE000000273,IE,IE011,IE0,IE01,IE011,5,3,2,5,2,2,2,2,2,2,5,2,2,2,3,2,2,3,2,2,2,3,2,
IE000000275,IE,IE011,IE0,IE01,IE011,88,8,2,5,3,5,2,2,5,2,2,1,1,1,4,2,4,4,5,4,2,5,1,
IE000000276,IE,IE011,IE0,IE01,IE011,10,6,3,6,1,6,1,3,6,1,3,2,1,1,3,3,3,2,2,1,2,1,2,
IE000000277,IE,IE011,IE0,IE01,IE011,6,10,2,3,2,4,6,3,3,2,3,3,2,3,3,3,2,3,2,2,3,2,4,
IE000000278,IE,IE011,IE0,IE01,IE011,88,5,2,5,2,5,2,5,2,2,1,5,2,2,4,3,4,2,5,2,2,4,2,
IE000000279,IE,IE011,IE0,IE01,IE011,5,5,2,6,2,1,1,1,6,1,2,3,2,1,2,1,3,5,4,1,1,5,2,
IE000000281,IE,IE011,IE0,IE01,IE011,2,5,2,6,2,6,1,5,6,1,1,4,1,4,6,1,4,1,5,4,1,4,2,
IE000000282,IE,IE011,IE0,IE01,IE011,6,5,2,6,1,6,1,6,4,1,1,3,1,1,4,1,6,6,6,1,1,1,3,
